
20200121_124456	80.232.215.10	Syntesa 	 TXT	
20200525_012953	195.146.148.74	ELISA 	 PDF	

20200525_012954	195.146.148.74	ELISA 	 PDF	

20200525_013024	195.146.148.74	ELISA 	 PDF	

20200525_013025	195.146.148.74	ELISA 	 PDF	

20200525_014712	195.146.148.74	ELISA 	 PDF	

20200525_014713	195.146.148.74	ELISA 	 PDF	

20200525_014809	195.146.148.74	ELISA 	 PDF	

20200525_014810	195.146.148.74	ELISA 	 PDF	

20200525_014850	195.146.148.74	ELISA 	 PDF	

20200525_014851	195.146.148.74	ELISA 	 PDF	

20200525_015058	195.146.148.74	ELISA 	 PDF	

20200525_015100	195.146.148.74	ELISA 	 PDF	

20200525_015125	195.146.148.74	ELISA 	 PDF	

20200525_015126	195.146.148.74	ELISA 	 PDF	

20200525_015229	195.146.148.74	ELISA 	 PDF	

20200525_015230	195.146.148.74	ELISA 	 PDF	

20200525_015456	195.146.148.74	ELISA 	 PDF	

20200525_015457	195.146.148.74	ELISA 	 PDF	

20200525_020215	195.146.148.74	ELISA 	 PDF	

20200525_020216	195.146.148.74	ELISA 	 PDF	

20200526_073844	195.146.148.74	ELISA 	 PDF	

20200526_073845	195.146.148.74	ELISA 	 PDF	

20200526_074056	195.146.148.74	ELISA 	 PDF	

20200526_074058	195.146.148.74	ELISA 	 PDF	

20200526_074316	195.146.148.74	ELISA 	 PDF	

20200526_074317	195.146.148.74	ELISA 	 PDF	

20200526_074835	195.146.148.74	ELISA 	 PDF	

20200526_074837	195.146.148.74	ELISA 	 PDF	

20200526_075147	195.146.148.74	ELISA 	 PDF	

20200526_075150	195.146.148.74	ELISA 	 PDF	

20200526_082951	195.146.148.74	ELISA 	 PDF	

20200526_082954	195.146.148.74	ELISA 	 PDF	

20200526_083524	195.146.148.74	ELISA 	 PDF	

20200526_083525	195.146.148.74	ELISA 	 PDF	

20200526_084345	195.146.148.74	ELISA 	 PDF	

20200526_084346	195.146.148.74	ELISA 	 PDF	

20200526_084358	195.146.148.74	ELISA 	 XLSX	

20200526_084439	195.146.148.74	ELISA 	 PDF	

20200526_084440	195.146.148.74	ELISA 	 PDF	

20200526_084718	195.146.148.74	ELISA 	 PDF	

20200526_084719	195.146.148.74	ELISA 	 PDF	

20200526_090515	195.146.148.74	ELISA 	 PDF	

20200526_090516	195.146.148.74	ELISA 	 PDF	

20200526_091246	109.105.54.20	ELISA 	 PDF	

20200526_091701	109.105.54.20	ELISA 	 XLSX	

20200526_091829	109.105.54.20	ELISA 	 PDF	

20200526_092123	109.105.54.20	ELISA 	 PDF	

20200526_093155	109.105.54.20	ELISA 	 PDF	

20200526_093224	109.105.54.20	ELISA 	 PDF	

20200526_093405	109.105.54.20	ELISA 	 PDF	

20200526_093457	109.105.54.20	ELISA 	 PDF	

20200526_093901	109.105.54.20	ELISA 	 PDF	

20200526_093917	109.105.54.20	ELISA 	 PDF	

20200526_101126	109.105.54.20	ELISA 	 PDF	

20200526_101335	109.105.54.20	ELISA 	 PDF	

20200526_101348	109.105.54.20	ELISA 	 PDF	

20200526_101520	109.105.54.20	ELISA 	 PDF	

20200526_102021	109.105.54.20	ELISA 	 PDF	

20200526_102258	109.105.54.20	ELISA 	 PDF	

20200526_103105	195.146.148.74	ELISA 	 PDF	

20200526_103201	195.146.148.74	ELISA 	 PDF	

20200526_103254	195.146.148.74	ELISA 	 PDF	

20200526_104347	195.146.148.74	ELISA 	 PDF	

20200526_105436	195.146.148.74	ELISA 	 PDF	

20200526_110153	195.146.148.74	ELISA 	 PDF	

20200526_110359	80.232.215.10	ELISA 	 PDF	

20200526_110703	195.146.148.74	ELISA 	 PDF	

20200527_104930	80.232.215.10	ELISA 	 PDF	

20200529_124254	80.232.215.10	ELISA 	 PDF	

20200529_124411	80.232.215.10	ELISA 	 PDF	

20200529_010854	80.232.215.10	ELISA 	 PDF	

20200603_112942	80.232.215.10	ELISA 	 PDF	

20200603_125503	109.105.54.20	ELISA 	 PDF	

20200603_125650	109.105.54.20	ELISA 	 PDF	

20200603_125807	109.105.54.20	ELISA 	 PDF	

20200603_012028	109.105.54.20	ELISA 	 PDF	

20200603_012050	109.105.54.20	ELISA 	 PDF	

20200603_013142	109.105.54.20	ELISA 	 PDF	

20200604_013050	109.105.54.20	ELISA 	 PDF	

20200604_013151	109.105.54.20	ELISA 	 PDF	

20200605_081707	195.113.123.86	ELISA 	 PDF	

20200605_110227	80.232.215.10	ELISA 	 PDF	

20200605_014915	185.140.245.2	ELISA 	 PDF	

20200608_110150	80.232.215.10	ELISA 	 PDF	

20200608_110719	80.232.215.10	ELISA 	 PDF	

20200608_012551	195.146.148.74	ELISA 	 PDF	

20200608_012632	195.146.148.74	ELISA 	 PDF	

20200608_014459	195.146.148.74	ELISA 	 PDF	

20200608_014531	195.146.148.74	ELISA 	 PDF	

20200608_014735	195.146.148.74	ELISA 	 PDF	

20200610_111943	80.232.215.10	ELISA 	 PDF	

20200610_120234	80.232.215.10	ELISA 	 PDF	

20200610_121742	80.232.215.10	ELISA 	 PDF	

20200611_101018	195.113.123.86	ELISA 	 PDF	

20200612_115712	80.232.215.10	ELISA 	 PDF	

20200615_104647	80.232.215.10	ELISA 	 PDF	

20200616_114548	80.232.215.10	ELISA 	 PDF	

20200618_072732	195.146.148.74	ELISA 	 PDF	

20200618_072842	195.146.148.74	ELISA 	 PDF	

20200618_074330	195.146.148.74	ELISA 	 PDF	

20200619_122429	80.232.215.10	ELISA 	 PDF	

20200622_110517	80.232.215.10	ELISA 	 PDF	

20200622_110803	80.232.215.10	ELISA 	 PDF	

20200622_123434	80.232.215.10	ELISA 	 PDF	

20200624_100446	195.113.123.86	ELISA 	 PDF	

20200626_012412	80.232.215.10	ELISA 	 PDF	

20200630_123122	109.105.54.20	ELISA 	 PDF	

20200630_123402	109.105.54.20	ELISA 	 PDF	

20200630_010034	80.232.215.10	ELISA 	 PDF	

20200630_010256	80.232.215.10	ELISA 	 PDF	

20200630_013036	109.105.54.20	ELISA 	 PDF	

20200630_013054	109.105.54.20	ELISA 	 PDF	

20200630_013659	109.105.54.20	ELISA 	 PDF	

20200630_022402	195.113.123.86	ELISA 	 PDF	

20200630_022437	195.113.123.86	ELISA 	 PDF	

20200701_024755	88.212.1.219	Syntesa 	 TXT	

20200701_024816	88.212.1.219	Syntesa 	 PDF	

20200703_115433	80.232.215.10	ELISA 	 PDF	

20200703_115542	80.232.215.10	ELISA 	 PDF	

20200703_115725	80.232.215.10	ELISA 	 PDF	

20200707_015230	80.232.215.10	ELISA 	 PDF	

20200708_103012	109.105.54.20	ELISA 	 PDF	

20200708_103115	109.105.54.20	ELISA 	 PDF	

20200708_103511	109.105.54.20	ELISA 	 PDF	

20200708_103521	109.105.54.20	ELISA 	 PDF	

20200708_103542	109.105.54.20	ELISA 	 PDF	

20200709_080716	109.105.54.20	ELISA 	 PDF	

20200709_080733	109.105.54.20	ELISA 	 PDF	

20200709_081053	109.105.54.20	ELISA 	 PDF	

20200709_081116	109.105.54.20	ELISA 	 PDF	

20200709_081127	109.105.54.20	ELISA 	 PDF	

20200709_081422	109.105.54.20	ELISA 	 PDF	

20200709_081436	109.105.54.20	ELISA 	 PDF	

20200709_081449	109.105.54.20	ELISA 	 PDF	

20200709_081559	109.105.54.20	ELISA 	 PDF	

20200709_081617	109.105.54.20	ELISA 	 PDF	

20200709_081628	109.105.54.20	ELISA 	 PDF	

20200709_081739	109.105.54.20	ELISA 	 PDF	

20200709_081958	109.105.54.20	ELISA 	 PDF	

20200709_082015	109.105.54.20	ELISA 	 PDF	

20200709_082440	109.105.54.20	ELISA 	 PDF	

20200709_082453	109.105.54.20	ELISA 	 PDF	

20200709_082605	109.105.54.20	ELISA 	 PDF	

20200709_082710	109.105.54.20	ELISA 	 PDF	

20200709_082727	109.105.54.20	ELISA 	 PDF	

20200709_082903	109.105.54.20	ELISA 	 PDF	

20200709_082914	109.105.54.20	ELISA 	 PDF	

20200709_082953	109.105.54.20	ELISA 	 PDF	

20200709_083011	109.105.54.20	ELISA 	 PDF	

20200709_083448	109.105.54.20	ELISA 	 PDF	

20200709_083543	109.105.54.20	ELISA 	 PDF	

20200709_083634	109.105.54.20	ELISA 	 PDF	

20200709_083708	109.105.54.20	ELISA 	 PDF	

20200709_083737	109.105.54.20	ELISA 	 PDF	

20200709_083813	109.105.54.20	ELISA 	 PDF	

20200709_083855	109.105.54.20	ELISA 	 PDF	

20200709_085821	109.105.54.20	ELISA 	 PDF	

20200709_090106	109.105.54.20	ELISA 	 PDF	

20200709_114023	195.113.123.86	ELISA 	 PDF	

20200710_111327	80.232.215.10	ELISA 	 PDF	

20200710_111438	80.232.215.10	ELISA 	 PDF	

20200714_095757	80.232.215.10	ELISA 	 PDF	

20200714_102742	80.232.215.10	ELISA 	 PDF	

20200716_012655	195.146.148.74	ELISA 	 PDF	

20200716_015137	195.146.148.74	ELISA 	 PDF	

20200717_104245	80.232.215.10	ELISA 	 PDF	

20200717_104805	80.232.215.10	ELISA 	 PDF	

20200717_105035	80.232.215.10	ELISA 	 PDF	

20200717_105101	80.232.215.10	ELISA 	 PDF	

20200717_105703	80.232.215.10	ELISA 	 PDF	

20200717_110044	80.232.215.10	ELISA 	 PDF	

20200720_110950	80.232.215.10	ELISA 	 PDF	

20200720_111634	80.232.215.10	ELISA 	 PDF	

20200720_111656	80.232.215.10	ELISA 	 PDF	

20200723_111915	80.232.215.10	ELISA 	 PDF	

20200727_023606	195.146.148.74	ELISA 	 PDF	

20200727_025133	195.146.148.74	ELISA 	 PDF	

20200728_085036	195.146.148.74	ELISA 	 PDF	

20200728_102804	80.232.215.10	ELISA 	 PDF	

20200728_103029	80.232.215.10	ELISA 	 PDF	

20200730_085110	195.113.123.86	ELISA 	 PDF	

20200730_120700	80.232.215.10	ELISA 	 PDF	

20200731_121121	80.232.215.10	ELISA 	 PDF	

20200731_121600	80.232.215.10	ELISA 	 PDF	

20200804_112628	80.232.215.10	ELISA 	 PDF	

20200806_012722	195.146.148.74	ELISA 	 PDF	

20200806_014432	195.146.148.74	ELISA 	 PDF	

20200806_015715	195.146.148.74	ELISA 	 PDF	

20200806_015813	195.146.148.74	ELISA 	 PDF	

20200807_121640	80.232.215.10	ELISA 	 PDF	

20200807_123108	80.232.215.10	ELISA 	 PDF	

20200807_010216	80.232.215.10	ELISA 	 PDF	

20200807_012657	46.109.144.65	ELISA 	 XLSX	

20200807_012715	46.109.144.65	ELISA 	 TXT	

20200807_012720	46.109.144.65	ELISA 	 XLSX	

20200811_012803	80.232.215.10	ELISA 	 PDF	

20200813_023436	80.232.215.10	ELISA 	 PDF	

20200814_105550	109.105.54.20	ELISA 	 PDF	

20200814_110934	109.105.54.20	ELISA 	 PDF	

20200814_111050	109.105.54.20	ELISA 	 PDF	

20200814_111135	109.105.54.20	ELISA 	 XLSX	

20200814_111157	109.105.54.20	ELISA 	 XLSX	

20200814_111206	109.105.54.20	ELISA 	 XLSX	

20200814_111251	109.105.54.20	ELISA 	 TXT	

20200814_112414	109.105.54.20	ELISA 	 PDF	

20200814_120634	109.105.54.20	ELISA 	 PDF	

20200814_120735	109.105.54.20	ELISA 	 PDF	

20200814_121320	109.105.54.20	Syntesa 	 PDF	

20200814_121433	109.105.54.20	Syntesa 	 PDF	

20200814_122641	109.105.54.20	ELISA 	 PDF	

20200814_122754	109.105.54.20	ELISA 	 PDF	

20200814_012529	80.232.215.10	ELISA 	 PDF	

20200818_020041	80.232.215.10	ELISA 	 PDF	

20200819_082816	195.146.148.74	ELISA 	 PDF	

20200819_084051	195.146.148.74	ELISA 	 PDF	

20200819_091116	195.146.148.74	ELISA 	 PDF	

20200820_024153	80.232.215.10	ELISA 	 PDF	

20200824_115200	80.232.215.10	ELISA 	 PDF	

20200824_123753	80.232.215.10	ELISA 	 PDF	

20200826_102102	195.113.79.2	Syntesa 	 PDF	

20200827_111500	195.113.79.2	Syntesa 	 XLSX	

20200827_111517	195.113.79.2	Syntesa 	 TXT	

20200827_111547	195.113.79.2	Syntesa 	 PDF	

20200827_112248	195.113.79.2	Syntesa 	 PDF	

20200827_112657	195.113.79.2	Syntesa 	 PDF	

20200828_013507	80.232.215.10	ELISA 	 PDF	

20200901_014134	80.232.215.10	ELISA 	 PDF	

20200902_013053	195.146.148.74	ELISA 	 PDF	

20200902_013144	195.146.148.74	ELISA 	 PDF	

20200902_014642	195.146.148.74	ELISA 	 PDF	

20200902_015812	195.146.148.74	ELISA 	 PDF	

20200904_014119	80.232.215.10	ELISA 	 PDF	

20200904_014344	80.232.215.10	ELISA 	 PDF	

20200904_014837	80.232.215.10	ELISA 	 PDF	

20200907_112857	195.113.79.2	Syntesa 	 PDF	

20200908_113722	80.232.215.10	ELISA 	 PDF	

20200908_113914	80.232.215.10	ELISA 	 PDF	

20200909_123452	80.232.215.10	ELISA 	 PDF	

20200911_010154	80.232.215.10	ELISA 	 PDF	

20200915_111454	195.113.79.2	Syntesa 	 PDF	

20200915_115706	109.105.54.20	ELISA 	 PDF	

20200915_115839	109.105.54.20	ELISA 	 PDF	

20200915_120032	109.105.54.20	ELISA 	 PDF	

20200915_120120	109.105.54.20	ELISA 	 PDF	

20200915_010556	80.232.215.10	ELISA 	 PDF	

20200915_011353	80.232.215.10	ELISA 	 PDF	

20200916_015614	80.232.215.10	ELISA 	 PDF	

20200917_110613	195.146.148.74	ELISA 	 PDF	

20200917_111214	195.146.148.74	ELISA 	 PDF	

20200917_113132	195.146.148.74	ELISA 	 PDF	

20200917_113935	195.146.148.74	ELISA 	 PDF	

20200918_125618	80.232.215.10	ELISA 	 PDF	

20200918_125731	80.232.215.10	ELISA 	 PDF	

20200922_095504	195.113.79.2	Syntesa 	 PDF	

20200922_015436	80.232.215.10	ELISA 	 PDF	

20200922_015553	80.232.215.10	ELISA 	 PDF	

20200925_102624	195.113.79.2	Syntesa 	 PDF	

20200925_102727	195.113.79.2	Syntesa 	 PDF	

20200925_120557	195.146.148.74	ELISA 	 PDF	

20200925_120730	195.146.148.74	ELISA 	 PDF	

20200925_122530	195.146.148.74	ELISA 	 PDF	

20200925_122730	195.146.148.74	ELISA 	 PDF	

20200925_123539	195.146.148.74	ELISA 	 PDF	

20200925_123822	195.146.148.74	ELISA 	 PDF	

20200925_123941	195.146.148.74	ELISA 	 PDF	

20200925_124700	195.146.148.74	ELISA 	 PDF	

20200925_125250	195.146.148.74	ELISA 	 PDF	

20200925_021142	80.232.215.10	ELISA 	 PDF	

20200928_014717	80.232.215.10	ELISA 	 PDF	

20200930_013522	80.232.215.10	ELISA 	 PDF	

20201001_012256	80.232.215.10	ELISA 	 PDF	

20201002_093138	195.113.79.2	Syntesa 	 PDF	

20201002_100501	195.113.79.2	Syntesa 	 PDF	

20201002_101822	195.113.79.2	Syntesa 	 PDF	

20201002_123442	109.105.54.20	ELISA 	 PDF	

20201002_123834	109.105.54.20	ELISA 	 PDF	

20201002_125518	109.105.54.20	ELISA 	 PDF	

20201002_125705	109.105.54.20	ELISA 	 PDF	

20201002_125807	109.105.54.20	ELISA 	 PDF	

20201002_011102	80.232.215.10	ELISA 	 PDF	

20201006_013429	80.232.215.10	ELISA 	 PDF	

20201007_090711	195.113.79.2	Syntesa 	 PDF	

20201007_091621	195.113.79.2	Syntesa 	 PDF	

20201009_012203	80.232.215.10	ELISA 	 PDF	

20201012_115906	80.232.215.10	ELISA 	 PDF	

20201012_012212	195.113.79.2	Syntesa 	 PDF	

20201012_021515	109.105.54.20	ELISA 	 PDF	

20201012_021703	109.105.54.20	ELISA 	 PDF	

20201012_021752	109.105.54.20	ELISA 	 PDF	

20201012_021810	109.105.54.20	ELISA 	 PDF	

20201012_021959	109.105.54.20	ELISA 	 PDF	

20201012_022038	109.105.54.20	ELISA 	 PDF	

20201012_023733	109.105.54.20	ELISA 	 PDF	

20201012_023948	109.105.54.20	ELISA 	 PDF	

20201012_024028	109.105.54.20	ELISA 	 PDF	

20201012_024141	109.105.54.20	ELISA 	 PDF	

20201014_014857	80.232.215.10	ELISA 	 PDF	

20201014_025727	109.105.54.20	ELISA 	 PDF	

20201014_025858	109.105.54.20	ELISA 	 PDF	

20201016_123925	80.232.215.10	ELISA 	 PDF	

20201016_010744	195.146.148.74	ELISA 	 PDF	

20201016_011711	195.146.148.74	ELISA 	 PDF	

20201016_013341	80.232.215.10	ELISA 	 PDF	

